toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,toi_created,rowupdate,ra,dec,st_tmag,st_teff,st_rad,label
1118.01,90919952,FP,4.13812,2458660.16316,2019-08-22 14:42:10,2021-10-29 12:59:15,277.432937,-44.625506,10.5084,4898.4,,0
1120.01,143257766,FP,1.66226,2458656.45082,2019-08-22 14:42:11,2022-07-14 16:02:02,293.389272,-45.892667,10.4063,7301.0,1.64,0
1121.01,24094603,FP,4.07611,2458658.61052,2019-08-22 14:42:11,2024-09-18 10:08:02,269.648642,-46.065523,11.0605,,,0
1122.01,304774444,FP,3.6245513,2460115.852574,2019-08-22 14:42:11,2023-08-02 16:02:01,281.369481,-52.262928,10.2934,6317.0,1.38,0
1126.01,405862830,FP,1.6268695,2460122.432108,2019-08-22 14:42:11,2023-08-02 16:02:01,279.062469,-43.620606,10.3579,5034.0,0.73,0
1127.01,269450900,FP,2.32439,2458657.63073,2019-08-22 14:42:11,2024-09-07 10:08:02,292.195297,-36.00026,7.3163,8268.5,,0
1128.01,425721385,FP,13.5499,2458663.15245,2019-08-22 14:42:11,2021-10-29 12:59:15,289.761799,-43.074223,9.7298,6209.0,1.63,0
1129.01,91576611,FP,4.43651,2458659.06927,2019-08-22 14:42:10,2021-10-29 12:59:15,284.157959,-29.398357,8.7823,7101.9,2.32,0
1130.01,254113311,CP,8.34998,2460144.137122,2019-08-22 14:42:11,2025-07-22 12:04:25,286.376004,-41.43764,10.1429,4236.0,0.74,1
1130.02,254113311,CP,4.0686405,2460126.924264,2019-09-03 17:42:04,2025-07-22 12:04:25,286.376004,-41.43764,10.1429,4236.0,0.741921,1
1132.01,267489265,FP,1.5502952,2460351.800169,2019-08-27 16:09:23,2024-03-04 10:08:01,298.781281,54.781445,9.2293,7851.0,1.86,0
1133.01,69997672,FP,1.80709,2458684.2349,2019-09-03 15:31:11,2021-10-29 12:59:15,294.824079,31.958037,9.11458,6244.0,2.2,0
1134.01,122220263,FP,18.6922101,2460333.437983,2019-09-03 15:31:11,2024-03-08 10:08:02,290.02096,36.637774,9.03609,6277.0,1.65,0
1135.01,154872375,CP,8.0277326,2460658.97426,2019-08-27 16:09:24,2025-07-18 16:00:01,193.39637,85.129495,9.02855,5962.7,1.15,1
1136.01,142276270,CP,12.5187279,2459612.447691,2019-08-27 12:09:00,2024-05-16 10:08:02,192.184898,64.855276,8.9361,5729.0,0.98,1
1136.02,142276270,CP,6.2586065,2460366.026514,2019-10-17 00:30:12,2024-05-08 10:08:01,192.184898,64.855276,8.9361,5729.0,0.98,1
1136.03,142276270,CP,26.3208756,2459594.183463,2019-11-15 23:57:09,2024-05-16 10:08:02,192.184898,64.855276,8.9361,5729.0,0.98,1
1136.04,142276270,CP,18.795547,2458697.755807,2020-07-16 04:56:45,2024-09-17 10:08:02,192.184898,64.855276,8.9361,5729.0,0.977727,1
1138.01,110428269,FP,0.64971,2458684.20504,2019-09-03 15:31:11,2021-10-29 12:59:15,291.463084,25.189437,8.90601,9994.0,2.59,0
1140.01,320525204,FP,13.7431084,2460637.861679,2019-08-27 16:09:25,2025-07-23 10:08:02,264.961539,56.078974,8.88797,5941.5,1.34,0
1141.01,159510109,FP,16.9487087,2460289.874408,2019-08-27 16:09:25,2024-05-17 10:08:01,247.534722,80.307766,8.8523,5894.7,1.1179,0
1142.01,284450803,FP,3.3686634,2460335.937572,2019-08-27 16:09:26,2024-03-04 10:08:01,290.708965,56.615386,8.64028,7518.0,2.68,0
1143.01,160268701,FP,11.2071839,2460352.734057,2019-08-27 16:09:26,2024-03-04 10:08:01,182.538652,77.352264,8.63287,6152.0,2.24,0
1145.01,350995812,FP,2.97164,2458685.81643,2019-09-03 15:31:11,2022-02-16 12:02:11,291.92142,36.529898,8.5011,8562.5,,0
1146.01,21755546,FP,0.660179,2459420.415267,2019-09-03 15:31:11,2022-02-16 10:10:02,292.286802,30.297329,8.40386,8598.7,2.62432,0
1147.01,288391628,FP,10.9278415,2460331.315598,2019-08-27 16:09:23,2024-03-04 10:08:01,266.962207,83.428826,8.36544,6259.0,2.92,0
1152.01,237184773,FA,6.5011911,2459392.715052,2019-09-03 15:31:12,2022-08-15 16:02:01,283.489697,37.380825,8.0348,5485.0,,0
1155.01,161450762,FP,1.32003,2458683.92594,2019-09-03 15:31:11,2021-10-29 12:59:15,309.275852,32.471019,9.711,,,0
1156.01,117256577,FP,1.6865822,2459443.850453,2019-09-03 15:31:12,2022-02-16 12:02:11,300.419309,26.971662,9.7032,,,0
1157.01,147576037,FP,13.0727479,2459603.765773,2019-08-27 16:09:25,2022-08-18 12:02:41,144.341393,68.458705,9.6043,5709.8,3.59,0
1158.01,379931600,FP,2.9258727,2459446.175877,2019-09-03 15:31:11,2024-09-12 10:08:02,293.427359,29.596296,9.5967,4884.5,1.3,0
1159.01,48188920,FP,0.73774,2458683.94707,2019-08-27 16:09:26,2021-10-29 12:59:15,282.42081,48.098942,9.5937,6449.5,2.1,0
1160.01,89510024,FP,2.3664127,2459446.146751,2019-09-03 15:31:10,2022-10-05 16:02:02,301.317709,30.67067,9.577,,,0
1164.01,16102323,FP,3.2077145,2459822.312844,2019-09-03 15:31:11,2022-10-03 16:02:02,307.336613,37.508561,9.329701,,,0
1166.01,138361973,FP,1.8824539,2460556.103196,2019-09-03 15:31:12,2024-10-08 10:08:02,293.764981,37.53859,9.7604,5900.4,1.13,0
1167.01,232967666,FP,15.196,2458689.11633,2019-08-27 16:09:25,2021-10-29 12:59:15,198.152378,71.618139,10.3874,5807.0,1.14,0
1168.01,41330864,FP,2.1358631,2460363.632024,2019-09-03 15:31:11,2024-04-10 10:08:02,301.710466,38.431023,10.381,5969.0,1.5,0
1170.01,294176967,FP,1.8296155,2460556.995021,2019-08-27 16:09:24,2024-12-17 16:02:02,300.805115,52.040842,10.349,7875.0,3.5,0
1171.01,101929303,FP,11.1876137,2460541.381489,2019-09-03 15:31:11,2024-10-08 10:08:02,299.273862,35.988359,10.3075,7266.0,2.05,0
1172.01,1717732429,FP,7.8513949,2460634.945689,2019-08-27 16:09:24,2025-07-23 16:00:01,282.474539,55.26639,10.3018,,,0
1173.01,232967440,CP,7.0643978,2460341.784305,2019-08-27 16:09:26,2024-03-29 10:08:02,197.683097,70.768012,10.2938,5429.6,0.96,1
1174.01,154089169,CP,8.9534775,2460355.403307,2019-08-27 16:09:26,2025-04-20 12:03:53,209.217175,68.618211,10.2549,5029.5,0.76,1
1175.01,30329585,FP,7.5022708,2459437.549479,2019-09-03 15:31:12,2024-05-17 10:08:01,289.238688,31.323574,10.2026,6229.0,1.27,0
1177.01,169177766,FP,1.692892,2460556.672243,2019-09-03 15:31:11,2024-10-10 10:08:04,297.30004,41.326844,10.1617,9121.5,2.1,0
1178.01,359496368,FP,2.6652007,2460646.783967,2019-08-27 16:09:26,2025-07-23 16:00:01,279.101036,55.391781,10.1358,4043.4,0.56,0
1180.01,158002130,CP,9.6867516,2460473.411486,2019-08-27 16:09:25,2025-04-20 12:03:53,214.555774,82.193764,10.112,4738.1,0.73,1
1181.01,229510866,CP,2.1031647,2460556.242383,2019-08-27 16:09:24,2024-11-14 10:08:02,297.215817,64.354351,10.079,6122.0,1.93,1
1182.01,341544930,FP,7.6416041,2460386.22206,2019-08-27 16:09:26,2024-05-23 10:08:02,201.614657,65.306346,10.0049,6496.7,2.05,0
1183.01,258777137,FP,5.9294088,2460654.565628,2019-08-27 16:09:27,2025-07-23 10:08:02,286.74712,71.712377,9.9478,5095.6,1.06,0
1184.01,233087860,CP,5.7484439,2460558.350441,2019-08-27 16:09:26,2025-04-20 12:03:53,272.20452,60.678785,9.9469,4534.0,0.69,1
1185.01,83210867,FP,1.1967018,2460532.182655,2019-09-03 15:31:12,2024-09-10 10:08:02,297.459433,34.829667,9.94025,5997.0,1.73,0
1186.01,289539327,FP,11.2464616,2460649.2545,2019-08-27 16:09:25,2025-07-23 10:08:02,251.633465,65.715035,9.92402,6115.7,2.01,0
1188.01,15247229,FP,8.5112,2458687.19253,2019-09-03 15:31:12,2021-10-29 12:59:15,306.730853,38.93227,9.886581,8156.0,,0
1191.01,237185205,FP,15.7335693,2459441.423236,2019-08-27 16:09:24,2021-10-29 12:59:15,283.526697,37.720014,9.7831,6800.0,2.21,0
1193.01,89643259,FP,2.2219839,2460337.368138,2019-09-03 15:31:12,2024-03-18 10:08:02,301.41088,33.049205,10.4813,7166.8,1.87,0
1194.01,147950620,CP,2.3106428,2460367.07216,2019-08-27 16:09:25,2025-04-20 12:03:53,167.821481,69.964775,10.4782,5339.9,0.99,1
1195.01,24364065,FP,4.05135,2458686.84696,2019-09-03 15:31:11,2021-10-29 12:59:15,291.12047,33.273702,10.4717,4974.4,3.85,0
1199.01,99869022,CP,3.6714717,2460360.434669,2019-08-27 16:09:24,2024-05-08 10:08:01,166.880658,61.352572,10.4221,5618.0,1.54,1
1200.01,288185138,FP,0.8352406,2460365.995576,2019-08-27 16:09:24,2024-04-18 10:08:02,222.841424,82.952258,10.402,6105.0,1.24,0
1201.01,29960110,CP,2.4919771,2458411.670877,2019-01-31 17:54:44,2024-05-17 10:08:01,42.2477,-14.537283,10.9473,3948.0,0.482388,1
1202.01,327017634,FP,,2458614.434411,2019-08-26 21:37:01,2024-05-17 10:08:01,210.427355,-63.852645,8.386,3773.0,0.577983,0
1203.01,23434737,CP,25.5195307,2458553.062116,2019-08-26 21:36:04,2025-07-28 12:04:23,168.226736,-34.406937,7.9995,5742.22,1.17321,1
1206.01,308034948,FP,0.831542,2458569.713498,2019-08-26 21:36:57,2021-10-29 12:59:15,180.325704,-60.200439,8.6014,5824.0,1.1512,0
1210.01,33878688,FP,79.3739596,2459187.361317,2019-08-26 21:36:08,2024-09-18 10:08:02,66.221959,-73.333516,11.1762,5168.33,0.77,0
1213.01,399144800,FP,27.2149622,2458576.189436,2019-08-26 21:37:16,2024-09-18 10:08:02,163.198824,-67.387472,10.6392,6270.0,0.989667,0
1221.01,349095149,CP,91.6827832,2458404.181466,2019-08-26 21:37:04,2024-09-07 10:08:02,107.921025,-65.508857,10.0564,5802.0,1.01814,1
1223.01,382437043,FP,14.64319,2458337.747012,2019-08-26 21:37:13,2024-09-19 10:08:01,117.214876,-63.720125,9.3109,6516.0,2.04178,0
1224.01,299798795,CP,4.1782656,2458327.705053,2019-08-26 21:36:51,2025-04-20 12:03:53,37.197836,-80.899105,11.556,3442.0,0.404403,1
1224.02,299798795,CP,17.9453645,2458329.862603,2024-03-14 22:31:28,2025-04-20 12:03:53,37.197836,-80.899105,11.556,3442.0,0.404403,1
1227.01,360156606,CP,27.3613778,2458617.479256,2019-08-26 21:37:09,2024-02-15 10:08:02,186.767363,-72.45185,13.802,3050.0,0.44128,1
1228.01,300038935,CP,29.0496801,2460904.701871,2019-08-26 19:21:33,2026-04-09 16:00:01,107.843685,-68.83334,9.0963,8208.0,1.8,1
1230.01,287156968,CP,25.0571312,2458620.316686,2019-08-26 19:21:33,2024-02-15 10:08:02,118.129594,-83.825063,9.6245,5696.0,1.15281,1
1231.01,447061717,CP,24.2454967,2458563.890468,2019-08-26 19:21:34,2024-09-18 10:08:02,156.74726,-52.467872,10.2565,3535.0,0.465271,1
1232.01,364395234,CP,14.2545623,2460938.773643,2019-08-26 19:20:39,2026-05-21 10:08:02,116.501399,-61.879794,11.7835,5739.0,1.09597,1
1233.01,260647166,CP,14.1758947,2459308.481159,2019-08-26 19:21:33,2024-07-03 12:03:06,186.574063,-51.363052,8.6522,5723.87,0.864173,1
1233.02,260647166,CP,19.5901578,2459311.402774,2019-08-26 19:21:33,2024-07-03 12:03:06,186.574063,-51.363052,8.6522,5723.87,0.864173,1
1233.03,260647166,CP,6.2036219,2459310.632995,2019-08-26 19:21:33,2024-07-03 12:03:06,186.574063,-51.363052,8.6522,5723.87,0.864173,1
1233.04,260647166,CP,3.79589,2458572.107559,2019-08-26 19:21:33,2022-03-30 16:02:02,186.574063,-51.363052,8.6522,5723.87,0.864173,1
1234.01,90504905,FP,2.2645386,2458685.613152,2019-10-17 00:30:12,2023-09-08 12:03:07,290.57223,26.319493,13.7991,3443.0,0.411471,0
1235.01,103633434,CP,3.4447015,2460333.631473,2019-10-17 00:30:12,2024-04-02 10:08:02,152.218255,69.27662,9.91924,3912.0,0.63,1
1238.01,153951307,CP,3.2947689,2458684.28731,2019-10-17 00:30:12,2025-08-01 10:05:58,201.382339,68.836068,11.2582,3853.0,0.62326,1
1238.02,153951307,CP,0.7645807,2458684.104681,2019-11-15 23:57:09,2025-08-01 10:05:58,201.382339,68.836068,11.2582,3853.0,0.62326,1
1243.01,219698776,CP,4.6595169,2459598.143164,2019-10-17 00:30:12,2026-01-14 12:03:42,135.732641,71.636416,11.1966,3489.0,0.490729,1
1244.01,219850915,CP,6.4002807,2459913.810947,2019-10-17 00:30:12,2025-04-20 12:03:53,256.279559,69.519093,11.0157,4599.0,0.720551,1
1246.01,230127302,CP,18.6548829,2459733.643821,2019-10-17 00:30:12,2023-02-24 10:10:01,251.11587,70.429992,11.1802,5141.0,0.876154,1
1246.02,230127302,CP,4.3074513,2459737.587215,2019-10-17 00:30:12,2023-06-13 16:02:07,251.11587,70.429992,11.1802,5141.0,0.876154,1
1246.03,230127302,CP,5.9041278,2459740.304262,2019-11-15 23:57:09,2023-06-13 16:02:07,251.11587,70.429992,11.1802,5141.0,0.876154,1
1246.04,230127302,CP,37.9251983,2458700.697302,2020-07-16 04:56:45,2023-06-13 16:02:07,251.11587,70.429992,11.1802,5141.0,0.876154,1
1247.01,232540264,CP,15.9234883,2460311.844914,2019-10-17 00:30:12,2025-04-20 12:03:53,227.867864,71.841296,8.4724,5711.85,1.08,1
1248.01,232612416,CP,4.3601536,2458687.1215,2019-10-17 00:30:12,2025-04-20 12:03:53,259.023592,63.105607,11.1153,5227.0,0.874131,1
1249.01,232976128,CP,13.0791581,2460342.349121,2019-10-17 00:30:12,2025-04-20 12:03:53,200.561576,66.308533,10.2108,5453.0,1.0,1
1250.01,233059608,FA,1.4415044,2458683.642967,2019-10-17 00:30:12,2023-05-10 10:10:02,269.807391,64.142644,6.895,6603.0,1.58365,0
1253.01,233684822,FP,4.6756655,2460658.633557,2019-10-17 00:30:12,2025-07-23 10:08:02,260.902889,64.862363,9.89947,5779.0,1.45,0
1255.01,237222864,CP,10.288886,2460646.544681,2019-10-17 00:30:12,2025-07-23 10:08:02,296.24462,74.062858,9.1416,5126.0,0.87,1
1256.01,274762761,FP,1.0332441,2458683.947476,2019-10-17 00:30:12,2021-10-29 12:59:15,301.346363,38.228325,13.5608,2972.0,0.156193,0
1259.01,288735205,CP,3.4779776,2459764.874089,2019-10-17 00:30:12,2023-06-13 16:02:07,282.100166,79.256476,11.1534,4699.0,0.765001,1
1260.01,355867695,CP,3.1274634,2459634.760516,2019-10-17 00:30:12,2022-11-09 16:02:01,157.144071,65.854199,10.8116,4225.0,0.693431,1
1260.02,355867695,CP,7.4931613,2458686.119718,2019-10-17 00:30:12,2022-11-09 16:02:01,157.144071,65.854199,10.8116,4225.0,0.693431,1
1260.03,355867695,CP,49.825166,2458879.323459,2022-02-28 23:51:55,2022-12-09 12:02:39,157.144071,65.854199,10.8116,4225.0,0.693431,1
1266.01,467179528,CP,10.8948421,2459649.751299,2019-10-17 00:30:12,2022-11-09 16:02:01,197.996583,65.833697,11.0402,3618.0,0.435666,1
1266.02,467179528,CP,18.8016111,2459630.046434,2019-11-15 23:57:09,2022-11-09 16:02:01,197.996583,65.833697,11.0402,3618.0,0.435666,1
1268.01,142394656,CP,8.157721,2460359.607231,2019-10-17 00:30:12,2024-05-08 10:08:01,198.388583,62.30538,10.1495,5091.2,0.9,1
1269.01,198241702,CP,4.2529641,2458686.60881,2019-10-17 00:30:12,2025-04-20 12:03:53,249.69664,64.559181,10.9897,5591.0,0.848906,1
1270.01,237200747,FP,14.3034613,2459695.445887,2019-10-17 00:30:12,2022-08-18 12:02:41,293.032494,74.891073,11.463,5056.6,0.83,0
1272.01,417948359,CP,3.3159772,2459661.401357,2019-10-17 00:30:12,2023-03-03 12:03:04,199.196204,49.861059,11.0244,4972.7,0.81,1
1273.01,445859771,CP,4.6313014,2459684.920137,2019-10-17 00:30:12,2024-02-13 12:03:01,214.120856,58.390253,10.418,5736.0,1.07,1
1275.01,13499636,FA,11.3246821,2458714.596964,2019-10-17 00:30:12,2023-06-18 12:02:58,320.201905,28.055829,10.5954,5518.0,0.824734,0
1276.01,43064903,FA,6.261169,2459770.682182,2019-10-17 00:30:12,2022-10-06 16:02:01,302.669134,40.668628,12.5405,3145.0,0.211257,0
1277.01,153949511,FA,,2458729.542462,2019-10-17 00:30:12,2022-11-15 16:02:02,172.747799,66.796529,9.76775,5544.0,0.857648,0
1278.01,163539739,CP,14.4751062,2459826.540249,2019-10-17 00:30:12,2023-06-13 16:02:07,320.478444,35.648625,11.7819,3841.0,0.55035,1
1279.01,224297258,CP,9.6141636,2459659.673503,2019-10-17 00:30:12,2025-04-20 12:03:53,185.062873,56.201409,9.99454,5477.0,0.840608,1
1284.01,267561446,FP,1.283251,2458711.815604,2019-10-17 00:30:12,2021-10-29 12:59:15,311.513651,56.86715,12.5313,3855.0,0.560391,0
1285.01,274662200,FP,1.2284388,2458712.3664,2019-10-17 00:30:12,2021-10-29 12:59:15,316.86724,46.865373,10.9313,3526.0,0.53023,0
1288.01,365733349,CP,2.6998294,2460445.649979,2019-10-17 00:30:12,2024-08-24 10:08:02,313.167029,65.608783,9.93119,6180.0,0.92,1
1289.01,408203470,FP,0.581322,2458711.410631,2019-10-17 00:30:12,2021-10-29 12:59:15,307.210941,33.413959,12.9984,3446.0,0.38621,0
1292.01,199688472,FP,1.4412175,2460351.142333,2019-10-17 00:30:12,2024-03-04 10:08:01,253.14033,57.97415,9.84566,5672.9,1.46,0
1294.01,219015370,CP,3.9152737,2459663.161776,2019-10-17 00:30:12,2024-02-13 12:03:01,223.092641,70.476557,10.9458,5714.0,1.58,1
1295.01,219852584,CP,3.1968838,2459913.379043,2019-10-17 00:30:12,2025-04-20 12:03:53,256.672203,67.871503,10.7973,6470.0,1.59715,1
1296.01,219854185,CP,3.9443668,2459766.962599,2019-10-17 00:30:12,2023-06-13 16:02:07,256.770639,70.238481,10.8041,5494.0,1.75475,1
1297.01,229536616,FP,3.93034,2458686.93866,2019-10-17 00:30:12,2021-10-29 12:59:15,195.821133,67.823436,10.9873,6292.0,1.37,0
1298.01,237104103,CP,4.5371361,2459764.419877,2019-10-17 00:30:12,2023-06-13 16:02:07,241.322901,70.19004,10.9585,5731.0,1.48668,1
1299.01,258777134,FP,5.929405,2459599.130762,2019-10-17 00:30:12,2022-02-07 16:02:02,286.74788,71.7136,10.451,,,0
1301.01,356867115,CP,6.0964074,2459710.294209,2019-10-17 00:30:12,2025-04-20 12:03:53,275.862543,71.581748,10.5216,4820.4,0.731699,1
1303.01,185405474,FP,1.56029,2458684.13635,2019-10-17 00:30:12,2021-10-29 12:59:15,301.717674,45.499227,9.87278,6897.0,2.29,0
1304.01,186000935,FP,8.8735214,2460552.790682,2019-10-17 00:30:12,2024-10-08 10:08:02,303.072972,44.495878,9.76577,5992.0,1.18,0
1305.01,232679662,FP,7.8513774,2460650.647652,2019-10-17 00:30:12,2025-07-23 10:08:02,282.474539,55.26639,10.3018,,,0
1306.01,233735068,FP,7.6869063,2459852.045455,2019-10-17 00:30:12,2022-11-07 16:02:02,277.476856,61.049501,10.0194,5147.3,3.07,0
1308.01,277014266,FP,1.3797091,2459446.290468,2019-10-17 00:30:12,2022-02-16 12:02:11,306.425841,53.561615,10.6168,5924.0,2.67,0
1309.01,287190564,FP,1.49861,2458684.76284,2019-10-17 00:30:12,2021-10-29 12:59:15,292.50517,54.108503,10.6229,8590.0,,0
1310.01,294179389,FP,2.6796,2458685.4705,2019-10-17 00:30:12,2021-10-29 12:59:15,300.83864,53.29562,10.5742,5938.0,1.32,0
1312.01,405904232,FP,11.0765063,2460549.082741,2019-10-17 00:30:12,2024-12-14 12:02:56,301.562631,52.164181,10.1098,6460.0,1.86,0
1313.01,11111899,FP,0.6193401,2460557.800973,2019-10-17 00:30:12,2024-10-10 10:08:04,303.824831,36.651807,9.6996,7812.5,1.79,0
1314.01,136848581,FP,2.6400663,2460365.8222,2019-10-17 00:30:12,2024-04-17 10:08:01,317.7479,43.551895,9.90482,5155.0,2.72,0
1315.01,137284119,FP,2.5778717,2459820.409101,2019-10-17 00:30:12,2022-10-03 16:02:02,318.235161,46.26809,9.14819,8321.0,3.16,0
1316.01,15565627,FP,3.80509,2458684.06072,2019-10-17 00:30:12,2021-10-29 12:59:15,307.016647,39.87713,10.3332,6555.5,2.35,0
1317.01,165523947,FP,2.99041,2458711.85776,2019-10-17 00:30:12,2024-10-10 10:08:04,316.813885,40.167172,10.2918,8542.0,3.56,0
1319.01,167098530,FP,0.890967,2459823.85374,2019-10-17 00:30:12,2022-10-03 10:10:02,318.627107,40.017017,9.3213,5159.2,0.87,0
1321.01,195199644,FP,1.19888,2458712.25971,2019-10-17 00:30:12,2021-10-29 12:59:15,313.536475,37.789356,10.0849,7315.0,5.46,0
1323.01,256886630,FP,2.03905,2458713.20059,2019-10-17 00:30:12,2021-10-29 12:59:15,329.385067,41.449509,8.26618,9003.0,2.68,0
1324.01,266688542,FP,2.9424142,2460389.230214,2019-10-17 00:30:12,2024-05-16 10:08:02,321.02381,46.384673,10.1894,6854.0,1.79,0
1325.01,274942910,FP,1.0793011,2460393.552555,2019-10-17 00:30:12,2024-05-16 10:08:02,322.92657,41.797465,9.9809,4349.3,0.67,0
1326.01,275111900,FP,8.0428575,2459823.091016,2019-10-17 00:30:12,2023-08-14 16:02:02,323.206851,39.072196,8.6746,8286.0,,0
1328.01,330332501,FP,4.0157492,2459819.789519,2019-10-17 00:30:12,2023-05-24 12:02:59,315.110366,46.060449,10.3599,6585.0,2.07,0
1329.01,345996087,FP,2.01976,2458712.72322,2019-10-17 00:30:12,2021-10-29 12:59:15,327.480039,44.08006,10.2835,7274.6,1.72,0
1330.01,357457104,FP,1.748054,2459852.148977,2019-10-17 00:30:12,2023-02-06 10:10:02,315.540896,45.775741,9.521,,,0
1331.01,387664866,FP,2.65646,2458712.51758,2019-10-17 00:30:12,2021-10-29 12:59:15,323.548627,50.481445,9.08409,6135.4,3.98,0
1332.01,387664868,FP,2.65688,2458712.51369,2019-10-17 00:30:12,2021-10-29 12:59:15,323.550356,50.481865,10.8823,,,0
1333.01,395171208,CP,4.7201912,2459847.968306,2019-10-17 00:30:12,2026-06-10 12:04:06,325.014536,48.406767,9.03527,6696.0,1.8,1
1334.01,42123111,FP,4.03349,2458686.4671,2019-10-17 00:30:12,2021-10-29 12:59:15,302.220069,38.245221,9.5526,11348.0,6.37,0
1335.01,89759617,FP,3.3295394,2459817.659426,2019-10-17 00:30:12,2022-10-03 10:10:02,301.564685,35.588396,10.4806,7965.0,2.35,0
1336.01,92783821,FP,3.8615978,2459442.068334,2019-10-17 00:30:12,2022-02-16 12:02:11,303.017318,35.524628,10.2115,7396.0,2.45,0
1338.01,260128333,CP,95.174,2459238.21949,2019-10-29 00:00:00,2024-08-13 12:02:59,92.133096,-59.540985,11.4881,5723.2,1.51811,1
1339.01,269701147,CP,8.8803281,2460651.26694,2019-10-30 15:08:00,2025-07-23 10:08:02,302.025625,66.850301,8.2929,5555.7,0.92,1
1339.02,269701147,CP,28.580474,2460612.35145,2019-10-30 15:08:00,2025-07-23 10:08:02,302.025625,66.850301,8.2929,5555.7,0.920435,1
1339.03,269701147,CP,38.3511223,2460661.127783,2019-11-15 23:57:09,2025-07-23 10:08:02,302.025625,66.850301,8.2929,5555.7,0.920435,1
1340.01,233681149,FP,8.5865509,2458683.690471,2019-10-30 21:47:36,2026-05-26 16:00:01,260.36481,65.012281,10.8037,5929.0,0.987583,0
1341.01,233390838,FP,6.4474918,2459820.572994,2019-10-30 21:47:36,2022-12-05 16:02:02,301.559262,59.490771,9.53591,6477.6,1.69,0
1342.01,256621916,FP,1.4136455,2460352.578093,2019-10-30 21:47:36,2024-04-22 10:08:02,300.488392,60.246367,10.4243,5869.0,,0
1343.01,358631536,FP,3.4040139,2460552.940939,2019-10-30 21:47:36,2024-10-11 10:08:01,317.575459,48.464282,10.0062,9622.0,1.65,0
1344.01,1400770435,FP,13.7432169,2460637.867682,2019-10-30 21:47:36,2025-07-23 16:00:01,264.961539,56.078974,8.88797,5941.5,1.4,0
1346.01,219852882,CP,5.5025577,2459766.224945,2019-10-30 21:47:36,2025-08-09 12:03:57,256.622675,68.843303,10.7261,4965.0,0.784109,1
1346.02,219852882,CP,1.7622537,2459741.887113,2020-02-21 21:35:16,2025-08-09 12:03:57,256.622675,68.843303,10.7261,4965.0,0.784109,1
1347.01,229747848,CP,0.8474218,2459664.026959,2019-10-30 21:47:36,2025-04-20 12:03:53,280.326681,70.290054,10.7157,5300.0,0.846387,1
1347.02,229747848,CP,4.8420438,2459656.582609,2020-07-16 04:56:45,2025-04-20 12:03:53,280.326681,70.290054,10.7157,5300.0,0.846387,1
1348.01,229770036,FP,2.14056,2458684.50173,2019-10-30 21:47:36,2021-10-29 12:59:15,282.173361,70.840191,10.6666,4567.0,0.84,0
1353.01,279177746,FP,4.4350025,2460551.553803,2019-10-30 21:47:36,2024-11-14 10:08:02,313.885156,46.502085,10.1503,9706.0,1.87,0
1354.01,365683032,FP,1.4287976,2460556.601695,2019-10-30 21:47:36,2024-10-01 10:08:01,312.179957,51.910696,8.78822,9224.0,1.65,0
1357.01,357972447,FP,0.33759,2460393.796914,2019-10-30 21:47:36,2024-05-13 10:08:02,316.955806,50.500883,10.2193,7387.0,1.37,0
1358.01,275501623,FP,1.67346,2458739.59911,2019-10-30 21:47:36,2021-10-29 12:59:15,320.116115,61.12025,8.63701,10445.0,2.45,0
1359.01,416624606,FP,2.5152549,2459821.804188,2019-10-30 21:47:36,2022-10-03 16:02:02,310.038053,50.323742,10.2732,5915.0,2.11,0
1360.01,330468175,FP,0.70902,2458739.28,2019-10-30 21:47:36,2022-02-13 12:02:14,315.166199,47.785991,10.0146,8999.0,2.36,0
1363.01,230017325,FP,9.6926509,2460649.216907,2019-10-30 21:47:36,2025-07-23 10:08:02,291.469121,61.776068,10.3843,6012.0,3.51,0
